Zip Code,Status,Latitude,Longitude
IG9 5TR,No Sale - Dead,51.62844,0.02713
B92 0PU,No Sale - Dead,52.43031752105263,-1.757685942105263
MK3 7SA,No Sale - Dead,51.99585,-0.76863
M50 1AU,No Sale - Dead,53.4827734,-2.3273417
GL56 0QJ,No Sale - Dead,51.96466,-1.73372
BB2 7AH,No Sale - Dead,53.75658138333334,-2.5113979
OL15 9AA,No Sale - Dead,53.64394,-2.09562
B77 2PS,No Sale - Dead,52.6281,-1.67526
L6 1AR,No Sale - Dead,53.41383,-2.96254
WA6 8AQ,No Sale - Dead,53.2669997,-2.673825433333333
SW3 3AX,No Sale - Dead,51.49234,-0.16493
B72 1AH,No Sale - Dead,52.534605175,-1.8254236875
LS28 7HF,No Sale - Dead,53.80868,-1.68952
B72 1AH,No Sale - Dead,52.534605175,-1.8254236875
FK10 1JG,No Sale - Dead,56.11663,-3.79253
BH23 4DB,No Sale - Dead,50.7339,-1.74448
B66 2EF,No Sale - Dead,52.49427,-1.95101
S45 9QE,No Sale - Dead,53.16926,-1.43059
TW3 4LS,No Sale - Dead,51.47518,-0.38304
SK2 5HS,No Sale - Dead,53.39775,-2.11394
LU4 9RX,Cannot Proceed,51.89552135,-0.45347305
NN9 6SR,Cannot Proceed,52.3489891,-0.5383969
CH3 6FB,Cannot Proceed,53.17115,-2.85567
N13 4AF,Cannot Proceed,51.61621,-0.11286
SE16 7DZ,Cannot Proceed,51.49902,-0.0496
DL14 9LA,Cannot Proceed,54.63015,-1.72455
NW10 7FX,Cannot Proceed,51.53205,-0.28342
NW6 2NA,Cannot Proceed,51.54436,-0.19197
S8 0SD,Cannot Proceed,53.344066375,-1.4784590875
HD9 1DZ,Cannot Proceed,53.56476,-1.77708
BS6 5NW,Cannot Proceed,51.4662409,-2.5807227
N9 9DG,Cannot Proceed,51.63125,-0.06433
L6 8PH,Cannot Proceed,53.4167729,-2.9350843666666666
RG30 3ES,Cannot Proceed,51.4471359,-0.9974858
BN14 0RG,Cannot Proceed,50.87292,-0.40988
CH3 6RL,Cannot Proceed,53.08355,-2.86677
SE18 5JF,Cannot Proceed,51.48804,0.05033
GL10 3UF,Cannot Proceed,51.70038,-2.28547
DH1 3BJ,Cannot Proceed,54.7714772125,-1.5680570333333335
LE2 3FE,Cannot Proceed,52.61115,-1.12154
ME19 5SQ,Cannot Proceed,51.30968,0.40499
DN2 6HS,Cannot Proceed,53.53409,-1.09134
WV1 4RN,Cannot Proceed,52.59422,-2.13248
BN1 3JS,No Sale - Follow Up,50.82772,-0.14664
B23 7SN,No Sale - Follow Up,52.520884685714286,-1.8751579857142857
S11 8XA,No Sale - Follow Up,53.3671658,-1.5020691
SL6 1RY,No Sale - Follow Up,51.5219428,-0.7141145
E12 6TS,No Sale - Follow Up,51.5451217,0.0437762
DE12 6DN,No Sale - Follow Up,52.73988,-1.528
SW3 5EP,No Sale - Follow Up,51.48465,-0.17508
N2 9RF,No Sale - Follow Up,51.60272,-0.16873
TW12 2PU,No Sale - Follow Up,51.41751,-0.38
RG14 1AU,No Sale - Follow Up,51.40585,-1.32471
E14 7XU,No Sale - Follow Up,51.51424,-0.03515
BS5 7DG,No Sale - Follow Up,51.463582160869564,-2.5431718891304347
NE61 2GD,No Sale - Follow Up,55.15651155,-1.66892305
M1 1AD,No Sale - Follow Up,53.483853780000004,-2.24478125
M22 4UJ,No Sale - Follow Up,53.39528,-2.25671
WN6 7GB,No Sale - Follow Up,53.54698,-2.64177
MK18 3EJ,No Sale - Follow Up,51.9471599,-0.87884
W9 1JG,No Sale - Follow Up,51.52883,-0.18921
WS12 0AB,No Sale - Follow Up,52.72072,-1.98813
E4 7SD,No Sale - Follow Up,51.6482218,-0.0109484
W8 5LF,No Sale - Follow Up,51.49809,-0.19223
E4 7RT,No Sale - Follow Up,51.64226655,-0.00347165
TN3 9HS,No Sale - Follow Up,51.08463,0.2611299
B1 2LJ,No Sale - Follow Up,52.475759125,-1.911132425
BN2 4SD,No Sale - Follow Up,50.85163,-0.1092
SG14 2GY,No Sale - Follow Up,51.79834,-0.10504
IP25 6AW,No Sale - Follow Up,52.57120235,0.8203119
GL17 0LP,No Sale - Follow Up,51.88496,-2.46829
SE1 1AU,No Sale - Follow Up,51.50009,-0.09575
HP4 2RY,No Sale - Follow Up,51.76636,-0.52462
SY3 8DZ,No Sale - Follow Up,52.7287,-2.80755
PL25 4HT,No Sale - Follow Up,50.34572,-4.77567
FY4 5AU,No Sale - Follow Up,53.788879775,-3.024736625
OL12 6DP,No Sale - Follow Up,53.63214,-2.1634
SK8 3EY,No Sale - Follow Up,53.36783,-2.22576
NG14 6ER,No Sale - Follow Up,53.02531,-1.05449
NR7 9XN,No Sale - Follow Up,52.64031,1.33641
N7 7FG,No Sale - Follow Up,51.5534899,-0.10751
G69 6RG,No Sale - Follow Up,55.85499,-4.11603
BD10 8AU,No Sale - Follow Up,53.82236,-1.71856
SE18 2PP,No Sale - Follow Up,51.47548,0.0838499
L36 2NJ,No Sale - Follow Up,53.41975,-2.86483
TQ13 9DN,No Sale - Follow Up,50.5826745,-3.6834475
L11 2RZ,No Sale - Follow Up,53.4433099,-2.9062
N17 6UD,No Sale - Follow Up,51.5930899,-0.0737199
AL4 8HN,No Sale - Follow Up,51.81849,-0.31304
EH51 9RQ,No Sale - Follow Up,56.01099,-3.58515
HP2 7BS,No Sale - Follow Up,51.7725037,-0.4362461
LE17 6HE,No Sale - Follow Up,52.44233,-1.09894
WF13 1LB,No Sale - Follow Up,53.6901106,-1.6298447
SW16 5AS,No Sale - Follow Up,51.41872,-0.13956
TR16 4QL,No Sale - Follow Up,50.25968655,-5.25646745
GU11 1AQ,No Sale - Follow Up,51.25283572222222,-0.7711053888888889
RH10 3UD,No Sale - Follow Up,51.12588,-0.1466899
NN1 4QL,No Sale - Follow Up,52.24792,-0.88006
SG18 8YH,No Sale - Follow Up,52.09859,-0.24472
WR12 7ET,No Sale - Follow Up,52.03811,-1.85554
SO19 5LA,No Sale - Follow Up,50.912762075,-1.3464251625
SW11 1EP,No Sale - Follow Up,51.45998,-0.16823
DT3 6LJ,No Sale - Follow Up,50.6533,-2.41972
SE1 4BY,No Sale - Follow Up,51.49767,-0.08545
SE18 7SH,No Sale - Follow Up,51.48391,0.07696
WF2 8NF,No Sale - Follow Up,53.676299706818185,-1.5381984386363636
LE8 9DS,No Sale - Follow Up,52.57311,-1.00228
HP13 6XA,No Sale - Follow Up,51.63497,-0.75003
E2 9LU,No Sale - Follow Up,51.53141,-0.05299
E7 9DB,No Sale - Follow Up,51.5509905,0.0164055
WA4 2BA,No Sale - Follow Up,53.36997625,-2.57838315
NG34 7UA,No Sale - Follow Up,52.99268,-0.42508
EC1V 3RQ,No Sale - Follow Up,51.52706,-0.09599
DY2 8EE,No Sale - Follow Up,52.50062,-2.07681
NG13 8AF,No Sale - Follow Up,52.951458071428576,-0.9536492
HA1 4EF,No Sale - Follow Up,51.57911,-0.34799
B26 2TB,No Sale - Follow Up,52.46833996666667,-1.7846471666666668
L23 9XD,No Sale - Follow Up,53.49645,-3.001
ML6 8PQ,No Sale - Follow Up,55.8391,-3.95049
E2 9RP,No Sale - Follow Up,51.52894,-0.05767
M4 5JA,No Sale - Follow Up,53.485,-2.23401
SN1 7BU,No Sale - Follow Up,51.54387126923077,-1.795519564102564
BD4 0TX,No Sale - Follow Up,53.76777975,-1.69973395
E14 0WX,No Sale - Follow Up,51.50827,0.00675
IV2 6HW,No Sale - Follow Up,57.44227,-4.25087
S75 6FS,No Sale - Follow Up,53.58031,-1.49915
WA16 8BP,No Sale - Follow Up,53.3149299,-2.35727
TN10 4SA,No Sale - Follow Up,51.2167,0.28896
NG5 2GU,No Sale - Follow Up,52.98311,-1.15021
HU17 8PU,No Sale - Follow Up,53.83005,-0.44079
SW17 8SF,No Sale - Follow Up,51.4330055,-0.1614192
W8 5PQ,No Sale - Follow Up,51.50122,-0.18643
DE55 7GY,No Sale - Follow Up,53.09816585,-1.3774187
LE2 8PG,No Sale - Follow Up,52.59351,-1.1585399
N11 3NX,No Sale - Follow Up,51.60802315,-0.1498395416666667
SE26 4AF,No Sale - Follow Up,51.43147,-0.04227
NG10 3FG,No Sale - Follow Up,52.88261,-1.29245
M22 8UB,No Sale - Follow Up,53.3893,-2.25822
NE8 1AU,No Sale - Follow Up,54.96223,-1.60417
SW15 4BP,No Sale - Follow Up,51.4443642,-0.2410498
YO1 0SF,No Sale - Follow Up,53.95963,-1.08563
RG45 6QB,No Sale - Follow Up,51.37942,-0.7879
BA1 4AY,No Sale - Follow Up,51.3950056,-2.3869238
E5 0PL,No Sale - Follow Up,51.55189,-0.05011
DA12 3JH,No Sale - Follow Up,51.4254281,0.4226558
CF5 1JJ,No Sale - Follow Up,51.482821432,-3.214485496
LE11 5EH,No Sale - Follow Up,52.77391,-1.21889
B34 7EA,No Sale - Follow Up,52.4989217,-1.7765701
ML2 7LR,No Sale - Follow Up,55.7753296,-3.918119381818182
RM6 4BP,No Sale - Follow Up,51.57082,0.13309
PL13 1DZ,No Sale - Follow Up,50.35683,-4.45113
KA7 4XD,No Sale - Follow Up,55.43266,-4.62248
RG40 1JZ,No Sale - Follow Up,51.40932,-0.8092
BD19 3HH,No Sale - Follow Up,53.72388,-1.71397
BD20 9AU,No Sale - Follow Up,53.91018,-1.98643
SL3 8BH,No Sale - Follow Up,51.50302,-0.53159
MK6 2BB,No Sale - Follow Up,52.03739,-0.74565
M5 3JF,No Sale - Follow Up,53.473505243478265,-2.278728843478261
NG1 5DW,No Sale - Follow Up,52.952777465384614,-1.158149676923077
L9 6AG,No Sale - Follow Up,53.45477,-2.93353
M28 3ZQ,No Sale - Follow Up,53.53714,-2.3958
UB1 2HS,No Sale - Follow Up,51.52948,-0.36696
LU3 1TJ,No Sale - Follow Up,51.89755,-0.44176
M23 9LT,No Sale - Follow Up,53.38792,-2.29318
M3 4LX,No Sale - Follow Up,53.4753592,-2.2505858
YO17 7DQ,No Sale - Follow Up,54.14414,-0.79168
S43 3QL,No Sale - Follow Up,53.26202,-1.36548
WS7 9QH,No Sale - Follow Up,52.68413,-1.88815
SO41 0JY,No Sale - Follow Up,50.74763,-1.59389
UB3 4JH,No Sale - Follow Up,51.49872,-0.4231
B17 9LN,No Sale - Follow Up,52.4614168,-1.9496319
BN3 5PG,No Sale - Follow Up,50.83122,-0.1825199
B67 7HQ,No Sale - Follow Up,52.49141,-1.99071
HP15 7AX,No Sale - Follow Up,51.6485,-0.72055
M22 4ZA,No Sale - Follow Up,53.39152,-2.25474
PO4 8HL,No Sale - Follow Up,50.79126,-1.05137
RG14 2LZ,No Sale - Follow Up,51.41226,-1.30503
B13 8JU,No Sale - Follow Up,52.448794675,-1.895055575
M16 0DX,No Sale - Follow Up,53.45132,-2.27395
TS19 0NN,No Sale - Follow Up,54.58335,-1.33037
GU22 9BY,No Sale - Follow Up,51.29839,-0.54568
E14 3WE,No Sale - Follow Up,51.48615475,-0.01520075
B9 4PL,No Sale - Follow Up,52.48078555,-1.8689501
DE7 4GZ,No Sale - Follow Up,52.95367995581395,-1.318230146511628
ML5 2NX,No Sale - Follow Up,55.87802,-4.04837
LE14 4AB,No Sale - Follow Up,52.81573,-0.80334
WD18 0JP,No Sale - Follow Up,51.65647101875,-0.4013372625
G66 2BL,No Sale - Follow Up,55.93958,-4.1485
N21 1PD,No Sale - Follow Up,51.6430214,-0.1147385
BD1 1AF,No Sale - Follow Up,53.7951886,-1.7506442
LE16 8QG,No Sale - Follow Up,52.48681075,-0.80457695
B28 8AB,No Sale - Follow Up,52.43671995,-1.84655055
KT11 3NR,No Sale - Follow Up,51.30964,-0.40862
WR3 7SZ,No Sale - Follow Up,52.23213,-2.19379
BN3 3WJ,No Sale - Follow Up,50.83276,-0.17301
WS10 8HS,No Sale - Follow Up,52.57519,-2.03896
B5 5JE,No Sale - Follow Up,52.4814004,-1.89021795
SO41 9JR,No Sale - Follow Up,50.76059,-1.55914
M30 9PA,No Sale - Follow Up,53.48981,-2.35078
CT9 1LX,No Sale - Follow Up,51.38524,1.38464
SE13 7UN,No Sale - Follow Up,51.45752,-0.01645
BD18 2PG,No Sale - Follow Up,53.83495,-1.7561
FY3 8HB,No Sale - Follow Up,53.82126,-3.02755
AL10 8RN,No Sale - Follow Up,51.75102981111111,-0.22938818611111111
BN14 8AH,No Sale - Follow Up,50.82332,-0.37343
IG6 1LL,No Sale - Follow Up,51.586699965,0.074886915
WF2 6DZ,No Sale - Follow Up,53.6487724375,-1.4909758958333335
L8 0SJ,No Sale - Follow Up,53.39271,-2.94698
SE14 6BN,No Sale - Follow Up,51.48149,-0.0344799
BL1 8FZ,No Sale - Follow Up,53.59373,-2.41603
CH3 6FB,No Sale - Follow Up,53.17115,-2.85567
CR0 4RR,No Sale - Follow Up,51.353807,-0.117317
DE7 5RQ,No Sale - Follow Up,52.96353273333333,-1.3058289545454544
AB32 6BL,No Sale - Follow Up,57.15787,-2.31333
BR5 3WD,No Sale - Follow Up,51.3972765,0.1211934
BR6 6ED,No Sale - Follow Up,51.35559,0.10019
DN6 0PX,No Sale - Follow Up,53.61221,-1.16092
SO14 0YG,No Sale - Follow Up,50.912545,-1.3968649166666667
M21 7SU,No Sale - Follow Up,53.43807,-2.26025
L8 5RS,No Sale - Follow Up,53.39331,-2.98145
BS15 1JR,No Sale - Follow Up,51.46433519655172,-2.5134236172413793
DA2 6ES,No Sale - Follow Up,51.43877,0.25483
SS9 1BT,No Sale - Follow Up,51.54315,0.6657499
B12 0RU,No Sale - Follow Up,52.47087,-1.88381
HR2 7BG,No Sale - Follow Up,52.04873,-2.72919
SE28 8GF,No Sale - Follow Up,51.50706,0.1081
B1 1DH,No Sale - Follow Up,52.4727108,-1.90272545
NE6 5AB,No Sale - Follow Up,54.98106,-1.58375
RM9 4DJ,No Sale - Follow Up,51.53543,0.11789
PO13 8FX,No Sale - Follow Up,50.80012,-1.18769
UB6 0LU,No Sale - Follow Up,51.55379,-0.32739
WF5 9JP,No Sale - Follow Up,53.68342,-1.5770599
AB51 0FB,No Sale - Follow Up,57.23538,-2.35114
BN2 0EJ,No Sale - Follow Up,50.823972275,-0.1186775857142857
TN15 0BW,No Sale - Follow Up,51.2943,0.21837
LU1 1TJ,No Sale - Follow Up,51.8832499,-0.45007
CW6 9TE,No Sale - Follow Up,53.10682,-2.66263
UB6 8RP,No Sale - Follow Up,51.5300299,-0.34804
NW8 8EU,No Sale - Follow Up,51.5230238,-0.170138
CH47 2DY,No Sale - Follow Up,53.3940399,-3.17706
AB10 1JS,No Sale - Follow Up,57.147161991666664,-2.1020361833333334
CH4 7HR,No Sale - Follow Up,53.18155999354839,-2.888921783870968
UB10 0BP,No Sale - Follow Up,51.54102,-0.4533
LE2 8HF,No Sale - Follow Up,52.60644,-1.148
LL13 9HB,No Sale - Follow Up,53.04734,-2.97542
SE5 9HU,No Sale - Follow Up,51.47009,-0.1036099
SR4 0PF,No Sale - Follow Up,54.90455,-1.45122
BL2 2LY,No Sale - Follow Up,53.58909,-2.40712
W12 7FE,No Sale - Follow Up,51.51085,-0.23522
M29 8LU,No Sale - Follow Up,53.52384,-2.46672
PE1 5ZD,No Sale - Follow Up,52.5865582,-0.209044
BD9 6JU,No Sale - Follow Up,53.81352,-1.81333
BN24 5LW,No Sale - Follow Up,50.81919,0.27893
CM1 2QZ,No Sale - Follow Up,51.73763,0.45839
MK3 7LW,No Sale - Follow Up,52.00129,-0.75049
CM2 9FW,No Sale - Follow Up,51.71924,0.4586
BN3 1AS,No Sale - Follow Up,50.82476331666667,-0.1573116833333333
SE25 4SE,No Sale - Follow Up,51.38876,-0.06371
SK8 3AU,No Sale - Follow Up,53.37288,-2.21402
LE1 1AA,No Sale - Follow Up,52.6321042,-1.1249881
WC1X 9BP,No Sale - Follow Up,51.53006,-0.11739
WS10 0JA,No Sale - Follow Up,52.54979,-1.98985
B1 1BD,No Sale - Follow Up,52.4789509,-1.90291565
B1 1DA,No Sale - Follow Up,52.474323760000004,-1.89958
OL9 7SA,No Sale - Follow Up,53.535423854545456,-2.1377493454545453
RH10 3SN,No Sale - Follow Up,51.13154,-0.15106
L16 4PG,No Sale - Follow Up,53.39917,-2.8960499
DA8 1EL,No Sale - Follow Up,51.47846,0.15844
IG1 3LN,No Sale - Follow Up,51.56664,0.05933
PO2 7LH,No Sale - Follow Up,50.80945,-1.08504
TF9 2EU,No Sale - Follow Up,52.88599,-2.5178
IV2 5DY,No Sale - Follow Up,57.47816,-4.1431699
SP4 0JF,No Sale - Follow Up,51.16430625,-1.7569696
NW10 1LP,No Sale - Follow Up,51.55115,-0.23122
N19 3XH,No Sale - Follow Up,51.57233,-0.12383
MK16 8PZ,No Sale - Follow Up,52.08541,-0.74567
TW9 2NA,No Sale - Follow Up,51.46372168125,-0.30086333125
LE4 5AU,No Sale - Follow Up,52.65009,-1.12275
L14 0PE,No Sale - Follow Up,53.41952,-2.8676
SE10 0EH,No Sale - Follow Up,51.48907,0.00599
B28 9BQ,No Sale - Follow Up,52.43201842307692,-1.8442804769230767
PR4 3WD,No Sale - Follow Up,53.801165766666664,-2.9363232666666668
BR2 9AL,No Sale - Follow Up,51.39669,0.01757
N15 6HA,No Sale - Follow Up,51.5753826,-0.0833715
BD9 4DP,No Sale - Follow Up,53.81651,-1.77967
PH33 6NH,No Sale - Follow Up,56.82683,-5.09582
IG1 4XA,No Sale - Follow Up,51.57237175,0.0665883
LS6 1LU,No Sale - Follow Up,53.81147555555556,-1.5759879333333333
SE5 9PU,No Sale - Follow Up,51.46963851818182,-0.09683656363636363
SG19 2EQ,No Sale - Follow Up,52.12563424285714,-0.2172189714285714
SL6 7PZ,No Sale - Follow Up,51.538002371428576,-0.7342171571428572
S2 2RY,No Sale - Follow Up,53.37399,-1.44888
HP1 1AU,No Sale - Follow Up,51.7459599,-0.47481
GL52 8BE,No Sale - Follow Up,51.949894,-2.0511237
W14 8AS,No Sale - Follow Up,51.50308,-0.215
BH13 7QQ,No Sale - Follow Up,50.68611,-1.94184
HX1 5LL,No Sale - Follow Up,53.7241,-1.87223
BS8 1QU,No Sale - Follow Up,51.45724980833333,-2.607635941666667
CW2 5UN,No Sale - Follow Up,53.0755399,-2.43453
B72 1RD,No Sale - Follow Up,52.55896356666667,-1.8212414
PR4 0ZD,No Sale - Follow Up,53.76845,-2.80977
RM7 0FH,No Sale - Follow Up,51.57111,0.17848
PO6 1AN,No Sale - Follow Up,50.8499399,-1.02898
DA10 0LB,No Sale - Follow Up,51.449,0.30151
TW1 1LG,No Sale - Follow Up,51.45577,-0.32459
SW17 9AX,No Sale - Follow Up,51.4247299,-0.16852
MK40 4LB,No Sale - Follow Up,52.1321633,-0.48522205
BL6 5QX,No Sale - Follow Up,53.59755,-2.5541
NW10 0LU,No Sale - Follow Up,51.56086,-0.2576899
LU2 7NW,No Sale - Follow Up,51.90972,-0.41024
BN43 6BA,No Sale - Follow Up,50.8407192,-0.2678901
NP20 2PJ,No Sale - Follow Up,51.57826831538461,-2.989515774358974
CB11 3FD,No Sale - Follow Up,52.01558275,0.25571575
TN23 8AW,No Sale - Follow Up,51.1346,0.82043
CV1 5EE,No Sale - Follow Up,52.40842845,-1.4965551
W7 1EP,No Sale - Follow Up,51.51565,-0.33269
SO16 8GW,No Sale - Follow Up,50.941121143902436,-1.4424205487804878
CB2 9NH,No Sale - Follow Up,52.16795926666667,0.11351143095238095
ML5 5HZ,No Sale - Follow Up,55.8494,-4.03224
HA2 6QP,No Sale - Follow Up,51.5938299,-0.34768
WS11 9RA,No Sale - Follow Up,52.66872,-1.97477
BN1 2RG,No Sale - Follow Up,50.82364668,-0.14563798
NW1 4AN,No Sale - Follow Up,51.53255,-0.14545
RM20 4XN,No Sale - Follow Up,51.48004,0.30313
CO12 4LE,No Sale - Follow Up,51.93465690769231,1.2540873974358975
E5 0NG,No Sale - Follow Up,51.55277,-0.04288
TW1 2LN,No Sale - Follow Up,51.45434718,-0.31358404
CB8 8FS,No Sale - Follow Up,52.2413035,0.4085365
LE18 4XB,No Sale - Follow Up,52.58594,-1.1343399
LE2 4RF,No Sale - Follow Up,52.5812877,-1.068294
FY4 3EY,No Sale - Follow Up,53.79411,-3.0397599
N12 0QZ,No Sale - Follow Up,51.6055293,-0.1742274
RM14 1XS,No Sale - Follow Up,51.5641,0.2680699
NN15 7LT,No Sale - Follow Up,52.3960099,-0.74522
PH1 1QU,No Sale - Follow Up,56.3959717,-3.484705114285714
RG24 9FR,No Sale - Follow Up,51.28525,-1.09274
E16 2DX,No Sale - Follow Up,51.50205572631579,0.04982762631578947
E15 1SH,No Sale - Follow Up,51.5499418,0.005544
SG5 4PH,No Sale - Follow Up,52.01148,-0.22111
W12 8BA,No Sale - Follow Up,51.50565,-0.23353
UB10 0JT,No Sale - Follow Up,51.53873,-0.4588
RH1 4HP,No Sale - Follow Up,51.24484,-0.1216
M46 9WB,No Sale - Follow Up,53.53016,-2.48609
NE9 6SP,No Sale - Follow Up,54.93425,-1.57784
WF3 1SB,No Sale - Follow Up,53.7274457,-1.5525717
NG24 3TL,No Sale - Follow Up,53.05974,-0.84295
UB8 3JG,No Sale - Follow Up,51.51834,-0.44186
SE24 0LY,No Sale - Follow Up,51.45373,-0.10332
IG1 2BX,No Sale - Follow Up,51.55618,0.06683
DY11 7LD,No Sale - Follow Up,52.33142,-2.23226
PR25 4SX,No Sale - Follow Up,53.6994396,-2.68572765
SP9 7DX,No Sale - Follow Up,51.23262,-1.6755
RM9 6FU,No Sale - Follow Up,51.5332999,0.13844
NP10 8UQ,No Sale - Follow Up,51.55247670416667,-3.0261396916666667
BL8 1TG,No Sale - Follow Up,53.60005,-2.3194499
SE4 2HX,No Sale - Follow Up,51.45709,-0.04408
DN40 1EG,No Sale - Follow Up,53.61582,-0.20591
G46 8EN,No Sale - Follow Up,55.80854,-4.32381
RM12 4TY,No Sale - Follow Up,51.56338,0.20173
SE23 3UQ,No Sale - Follow Up,51.43856,-0.05753
DH1 1LE,No Sale - Follow Up,54.78078212711865,-1.5697827576271186
SE23 2LW,No Sale - Follow Up,51.43302,-0.04509
E16 1EH,No Sale - Follow Up,51.51653214285714,0.0109147
CM17 9RX,No Sale - Follow Up,51.7631077,0.1461586
YO23 2SU,No Sale - Follow Up,53.91501,-1.0962099
M4 7FB,No Sale - Follow Up,53.48204290714286,-2.2134036357142857
NP10 9PP,No Sale - Follow Up,51.58501493888889,-3.0592047222222223
HA8 8RG,No Sale - Follow Up,51.62721,-0.27189
BN2 0GL,No Sale - Follow Up,50.82473517272727,-0.12808251818181818
TR19 7ET,No Sale - Follow Up,50.1541799,-5.66859
NW10 7BH,No Sale - Follow Up,51.531,-0.26228
CR2 8JG,No Sale - Follow Up,51.34896,-0.04438
G42 8SZ,No Sale - Follow Up,55.83443,-4.25204
RG1 2ND,No Sale - Follow Up,51.4497913,-0.9735881
LE1 2JP,No Sale - Follow Up,52.642045,-1.1221876
S43 2JD,No Sale - Follow Up,53.26141,-1.38029
RM8 2AR,No Sale - Follow Up,51.55135,0.11107
WF17 7LR,No Sale - Follow Up,53.70125,-1.63862
DL1 3EL,No Sale - Follow Up,54.55002,-1.54561
NW9 8TB,No Sale - Follow Up,51.5667199,-0.26079
SE12 0GD,No Sale - Follow Up,51.43028,0.02154
SW17 0NU,No Sale - Follow Up,51.43558,-0.18682
SO45 3PT,No Sale - Follow Up,50.8474956,-1.39951325
SE24 0JP,No Sale - Follow Up,51.4532718,-0.1027467
CR7 8NH,No Sale - Follow Up,51.40235,-0.09812
CA10 2AJ,No Sale - Follow Up,54.65847,-2.7384
SY1 1XL,No Sale - Follow Up,52.705563860000005,-2.74961962
BS3 3ER,No Sale - Follow Up,51.4389666,-2.6116815
B28 8AB,No Sale - Follow Up,52.43671995,-1.84655055
HX6 2FG,No Sale - Follow Up,53.70732,-1.8876
BN3 1JS,No Sale - Follow Up,50.83092,-0.15996
CF24 4RT,No Sale - Follow Up,51.49761,-3.17366
NN3 5HQ,No Sale - Follow Up,52.25144495,-0.80463655
DE1 2BY,No Sale - Follow Up,52.92647515714286,-1.4716613142857145
GU2 9YZ,No Sale - Follow Up,51.264332,-0.5940806
DA7 4PA,No Sale - Follow Up,51.46557,0.14011
N18 2SA,No Sale - Follow Up,51.60904,-0.05639
IG11 0ZB,No Sale - Follow Up,51.5229213,0.1215985
TW20 9QT,No Sale - Follow Up,51.43051,-0.55244
M19 1RQ,No Sale - Follow Up,53.4139,-2.21468
DY6 9XQ,No Sale - Follow Up,52.4951999,-2.17855
IP13 9FL,No Sale - Follow Up,52.22435,1.33275
LS1 4EA,No Sale - Follow Up,53.796148075,-1.551666725
TS17 8BP,No Sale - Follow Up,54.54867,-1.29468
M35 0EU,No Sale - Follow Up,53.50603,-2.15661
RM9 5BT,No Sale - Follow Up,51.54252,0.14754
DH4 6UJ,No Sale - Follow Up,54.83846,-1.50253
HD2 1QN,No Sale - Follow Up,53.6849,-1.75177
BD9 6NU,No Sale - Follow Up,53.81544,-1.82106
G22 5DP,No Sale - Follow Up,55.88315,-4.2455999
TN24 0XX,No Sale - Follow Up,51.13888,0.91853
M41 9AD,No Sale - Follow Up,53.44744,-2.3512
BN24 5QX,No Sale - Follow Up,50.81411,0.28842
PR7 2LU,No Sale - Follow Up,53.64108965333334,-2.6417230933333333
NG21 0AG,No Sale - Follow Up,53.1147325,-1.1229804
SE8 3AL,No Sale - Follow Up,51.49073,-0.03174
BB10 4RJ,No Sale - Follow Up,53.76935,-2.19199
WA14 4YG,No Sale - Follow Up,53.3959199,-2.36084
WV10 8NP,No Sale - Follow Up,52.62143025,-2.0987824
S70 3NP,No Sale - Follow Up,53.54358,-1.45886
BN2 1FA,No Sale - Follow Up,50.81665,-0.11636
HU12 9TD,No Sale - Follow Up,53.71388,-0.10927
TS10 2UP,No Sale - Follow Up,54.59179,-1.04535
SE15 4EA,No Sale - Follow Up,51.46295,-0.07337
PO1 4QL,No Sale - Follow Up,50.80681,-1.0872599
WV12 5ST,No Sale - Follow Up,52.60844,-2.0478
L12 7JA,No Sale - Follow Up,53.4266,-2.91568
LS12 4PX,No Sale - Follow Up,53.78375245714285,-1.5985205714285715
TQ14 0DA,No Sale - Follow Up,50.5420717,-3.5085751
E17 6ZS,No Sale - Follow Up,51.5883381,-0.0423285
ME5 8PX,No Sale - Follow Up,51.33806,0.54809
TQ9 6QP,No Sale - Follow Up,50.4067354,-3.6266875
NN4 6JG,No Sale - Follow Up,52.20732,-0.89062
IG3 9TB,No Sale - Follow Up,51.5609899,0.10485
GU1 4DE,No Sale - Follow Up,51.239745,-0.5670723
SR2 0LQ,No Sale - Follow Up,54.86532,-1.36497
SW9 6LJ,No Sale - Follow Up,51.4715958,-0.1121861
S63 7FF,No Sale - Follow Up,53.50901,-1.34532
E18 2QZ,No Sale - Follow Up,51.5986091,0.0277826
PO20 3AT,No Sale - Follow Up,50.84345,-0.66642
SG8 5EX,No Sale - Follow Up,52.0559499,-0.0313449
AB10 1AB,No Sale - Follow Up,57.14961,-2.09692
L15 8LT,No Sale - Follow Up,53.4021199,-2.9168
WV3 9QU,No Sale - Follow Up,52.5850099,-2.14641
B7 5AU,No Sale - Follow Up,52.50371,-1.84135
NG2 3AN,No Sale - Follow Up,52.9462807,-1.1425234
B46 1EP,No Sale - Follow Up,52.50804,-1.70919
TN9 2QE,No Sale - Follow Up,51.18705,0.25781
IG3 9PJ,No Sale - Follow Up,51.5576,0.11112
OL12 6HR,No Sale - Follow Up,53.62775,-2.16097
SW2 3NT,No Sale - Follow Up,51.44207,-0.11923
BB1 1TU,No Sale - Follow Up,53.74312,-2.45702
SO17 2LU,No Sale - Follow Up,50.9257524,-1.38307745
S72 7AN,No Sale - Follow Up,53.58463,-1.38101
